App name,No.,Time,Source,Destination,Protocol,Length
URLLC_Synthetic,1,0.0,172.30.1.1,172.30.1.250,TCP,512
URLLC_Synthetic,2,1.0001,172.30.1.1,172.30.1.250,TCP,512
URLLC_Synthetic,3,2.0002,172.30.1.1,172.30.1.250,TCP,512
URLLC_Synthetic,4,3.0003,172.30.1.1,172.30.1.250,TCP,128
URLLC_Synthetic,5,4.0004,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,6,5.0005,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,7,6.0006,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,8,7.0007,172.30.1.1,172.30.1.250,TCP,128
URLLC_Synthetic,9,8.0008,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,10,9.0009,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,11,10.001,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,12,11.0011,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,13,12.0012,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,14,13.0013,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,15,14.0014,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,16,15.0015,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,17,16.0016,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,18,17.0017,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,19,18.0018,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,20,19.0019,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,21,20.002,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,22,21.0021,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,23,22.0022,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,24,23.0023,172.30.1.1,172.30.1.250,DNS,64
URLLC_Synthetic,25,24.0024,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,26,25.0025,172.30.1.1,172.30.1.250,QUIC,256
URLLC_Synthetic,27,26.0026,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,28,27.0027,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,29,28.0028,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,30,29.0029,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,31,30.003,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,32,31.0031,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,33,32.0032,172.30.1.1,172.30.1.250,QUIC,256
URLLC_Synthetic,34,33.0033,172.30.1.1,172.30.1.250,TCP,128
URLLC_Synthetic,35,34.0034,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,36,35.0035,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,37,36.0036,172.30.1.1,172.30.1.250,DNS,64
URLLC_Synthetic,38,37.0037,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,39,38.0038,172.30.1.1,172.30.1.250,QUIC,256
URLLC_Synthetic,40,39.0039,172.30.1.1,172.30.1.250,QUIC,256
URLLC_Synthetic,41,40.004,172.30.1.1,172.30.1.250,QUIC,256
URLLC_Synthetic,42,41.0041,172.30.1.1,172.30.1.250,QUIC,256
URLLC_Synthetic,43,42.0042,172.30.1.1,172.30.1.250,QUIC,256
URLLC_Synthetic,44,43.0043,172.30.1.1,172.30.1.250,QUIC,256
URLLC_Synthetic,45,44.0044,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,46,45.0045,172.30.1.1,172.30.1.250,DNS,128
URLLC_Synthetic,47,46.0046,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,48,47.0047,172.30.1.1,172.30.1.250,QUIC,256
URLLC_Synthetic,49,48.0048,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,50,49.0049,172.30.1.1,172.30.1.250,QUIC,256
URLLC_Synthetic,51,50.005001,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,52,51.005101,172.30.1.1,172.30.1.250,DNS,128
URLLC_Synthetic,53,52.005201,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,54,53.005301,172.30.1.1,172.30.1.250,QUIC,256
URLLC_Synthetic,55,54.005401,172.30.1.1,172.30.1.250,QUIC,256
URLLC_Synthetic,56,55.005501,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,57,56.005601,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,58,57.005701,172.30.1.1,172.30.1.250,DNS,64
URLLC_Synthetic,59,58.005801,172.30.1.1,172.30.1.250,QUIC,64
URLLC_Synthetic,60,59.005901,172.30.1.1,172.30.1.250,QUIC,256
URLLC_Synthetic,61,60.006001,172.30.1.1,172.30.1.250,DNS,128
URLLC_Synthetic,62,61.006101,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,63,62.006201,172.30.1.1,172.30.1.250,TCP,128
URLLC_Synthetic,64,63.006301,172.30.1.1,172.30.1.250,TCP,256
URLLC_Synthetic,65,64.006401,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,66,65.006501,172.30.1.1,172.30.1.250,QUIC,256
URLLC_Synthetic,67,66.006601,172.30.1.1,172.30.1.250,DNS,64
URLLC_Synthetic,68,67.006701,172.30.1.1,172.30.1.250,QUIC,256
URLLC_Synthetic,69,68.006801,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,70,69.006901,172.30.1.1,172.30.1.250,QUIC,128
URLLC_Synthetic,71,70.007001,172.30.1.1,172.30.1.250,QUIC,128
